entry,name,Volume,sound1,sound2,sound3,sound4,sound5,sound6,sound7,sound8,sound9,sound10,Path
1057,FootstepSplashMediumSnow,0.30,FootStepsMediumWaterA.ogg,FootStepsMediumWaterB.ogg,FootStepsMediumWaterC.ogg,FootStepsMediumWaterD.ogg,FootStepsMediumWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1058,FootstepSplashMediumWood,0.30,FootStepsMediumWaterA.ogg,FootStepsMediumWaterB.ogg,FootStepsMediumWaterC.ogg,FootStepsMediumWaterD.ogg,FootStepsMediumWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1059,FootstepSplashMediumGrass,0.30,FootStepsMediumWaterA.ogg,FootStepsMediumWaterB.ogg,FootStepsMediumWaterC.ogg,FootStepsMediumWaterD.ogg,FootStepsMediumWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1060,FootstepSplashMediumLeaves,0.30,FootStepsMediumWaterA.ogg,FootStepsMediumWaterB.ogg,FootStepsMediumWaterC.ogg,FootStepsMediumWaterD.ogg,FootStepsMediumWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1061,FootstepSplashMediumSand,0.30,FootStepsMediumWaterA.ogg,FootStepsMediumWaterB.ogg,FootStepsMediumWaterC.ogg,FootStepsMediumWaterD.ogg,FootStepsMediumWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1062,FootstepSplashMediumSoggy,0.30,FootStepsMediumWaterA.ogg,FootStepsMediumWaterB.ogg,FootStepsMediumWaterC.ogg,FootStepsMediumWaterD.ogg,FootStepsMediumWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1063,FootstepSplashSmallDirt,0.30,FootStepsSmallWaterA.ogg,FootStepsSmallWaterB.ogg,FootStepsSmallWaterC.ogg,FootStepsSmallWaterD.ogg,FootStepsSmallWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1064,FootstepSplashSmallMetallic,0.30,FootStepsSmallWaterA.ogg,FootStepsSmallWaterB.ogg,FootStepsSmallWaterC.ogg,FootStepsSmallWaterD.ogg,FootStepsSmallWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1065,FootstepSplashSmallStone,0.30,FootStepsSmallWaterA.ogg,FootStepsSmallWaterB.ogg,FootStepsSmallWaterC.ogg,FootStepsSmallWaterD.ogg,FootStepsSmallWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1066,FootstepSplashSmallSnow,0.30,FootStepsSmallWaterA.ogg,FootStepsSmallWaterB.ogg,FootStepsSmallWaterC.ogg,FootStepsSmallWaterD.ogg,FootStepsSmallWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1067,FootstepSplashSmallWood,0.30,FootStepsSmallWaterA.ogg,FootStepsSmallWaterB.ogg,FootStepsSmallWaterC.ogg,FootStepsSmallWaterD.ogg,FootStepsSmallWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1068,FootstepSplashSmallGrass,0.30,FootStepsSmallWaterA.ogg,FootStepsSmallWaterB.ogg,FootStepsSmallWaterC.ogg,FootStepsSmallWaterD.ogg,FootStepsSmallWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1069,FootstepSplashSmallLeaves,0.30,FootStepsSmallWaterA.ogg,FootStepsSmallWaterB.ogg,FootStepsSmallWaterC.ogg,FootStepsSmallWaterD.ogg,FootStepsSmallWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1070,FootstepSplashSmallSand,0.30,FootStepsSmallWaterA.ogg,FootStepsSmallWaterB.ogg,FootStepsSmallWaterC.ogg,FootStepsSmallWaterD.ogg,FootStepsSmallWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1071,FootstepSplashSmallSoggy,0.30,FootStepsSmallWaterA.ogg,FootStepsSmallWaterB.ogg,FootStepsSmallWaterC.ogg,FootStepsSmallWaterD.ogg,FootStepsSmallWaterE.ogg,,,,,,sound\character\footsteps\watersplash
1090,CharacterSplashSoundSmall,0.60,EnterWaterSmallA.ogg,,,,,,,,,,Sound\Character\Footsteps\EnterWaterSplash
1091,DreadLordAttack,0.70,DreadLordAttackA.ogg,DreadLordAttackB.ogg,DreadLordAttackC.ogg,DreadLordAttackD.ogg,,,,,,,Sound\Creature\DreadLord
1092,DreadLordWound,0.70,DreadLordWoundA.ogg,DreadLordWoundB.ogg,DreadLordWoundC.ogg,,,,,,,,Sound\Creature\DreadLord
1093,DreadLordCrit,0.70,DreadLordWoundCritA.ogg,,,,,,,,,,Sound\Creature\DreadLord
1094,DreadLordDeath,0.70,DreadLordDeathA.ogg,,,,,,,,,,Sound\Creature\DreadLord
1095,DreadLordAggro,0.70,DreadLordAggroA.ogg,,,,,,,,,,Sound\Creature\DreadLord
1096,CharacterSplashSoundMedium,0.60,EnterWaterMediumA.ogg,,,,,,,,,,sound\character\footsteps\enterwatersplash
1097,CharacterSplashSoundlarge,0.60,EnterWaterGiantA.ogg,,,,,,,,,,Sound\Character\Footsteps\EnterWaterSplash
1098,DoomGuardAttack,1.00,DoomGuardAttackA.ogg,DoomGuardAttackB.ogg,DoomGuardAttackC.ogg,DoomGuardAttackD.ogg,,,,,,,Sound\Creature\DoomGuard
1099,DoomGuardWound,1.00,DoomGuardWoundA.ogg,DoomGuardWoundB.ogg,DoomGuardWoundC.ogg,DoomGuardWoundD.ogg,,,,,,,Sound\Creature\DoomGuard
1100,DoomGuardWoundCrit,1.00,DoomGuardWoundCritA.ogg,,,,,,,,,,Sound\Creature\DoomGuard
1101,DoomGuardDeath,1.00,DoomGuardDeathA.ogg,,,,,,,,,,Sound\Creature\DoomGuard
1102,DoomGuardAggro,1.00,DoomGuardAggroA.ogg,,,,,,,,,,Sound\Creature\DoomGuard
1103,WyvernWingFlap,0.40,giantwingflap1.ogg,giantwingflap2.ogg,giantwingflap3.ogg,giantwingflap4.ogg,,,,,,,sound\creature\wingflaps
1104,Gather_Herb,0.80,HerbalismSearchA.ogg,HerbalismSearchB.ogg,HerbalismSearchC.ogg,HerbalismSearchD.ogg,,,,,,,Sound\Spells\Tradeskills
1105,Trade_Brew_Potion,0.80,AlchemyCraftingA.ogg,AlchemyCraftingB.ogg,AlchemyCraftingC.ogg,,,,,,,,Sound\Spells\Tradeskills
1106,GnollAlert,0.69,mGnollPreAggro1.ogg,,,,,,,,,,Sound\Creature\Gnoll
1107,KoboldAlert,0.69,mKoboldPreAggroA.ogg,,,,,,,,,,Sound\Creature\Kobold
1108,WolfAlert,0.69,mWolfPreAggro1.ogg,,,,,,,,,,Sound\Creature\Wolf
1109,MurlocAlert,0.69,mMurlocPreAggroA.ogg,,,,,,,,,,Sound\Creature\Murloc
1110,HumanThiefAlert,0.69,mHumanThiefPreAggro1.ogg,,,,,,,,,,Sound\Creature\Thief
1111,RiverStill,0.50,River_LakeStillA.ogg,,,,,,,,,,sound\ambience\water
1112,RiverSlow,0.60,RiverSlowA.ogg,,,,,,,,,,sound\ambience\water
1113,RiverFast,0.80,RiverFastA.ogg,,,,,,,,,,sound\ambience\water
1114,Ocean,0.25,OceanA.ogg,,,,,,,,,,sound\ambience\water
1115,UChatScrollButton,0.50,uChatScrollButton.ogg,,,,,,,,,,Sound\interface
1116,Gather_Mining,0.80,MiningHitA.ogg,MiningHitB.ogg,MiningHitC.ogg,MiningHitD.ogg,MiningHitE.ogg,,,,,,sound\spells\tradeskills
1117,SuccubusAttack,0.69,SuccubusAttackA.ogg,SuccubusAttackB.ogg,SuccubusAttackC.ogg,SuccubusAttackD.ogg,,,,,,,Sound\Creature\Succubus
1118,SuccubusWound,0.69,SuccubusWoundA.ogg,SuccubusWoundB.ogg,SuccubusWoundC.ogg,SuccubusWoundD.ogg,,,,,,,Sound\Creature\Succubus
1119,SuccubusWoundCrit,0.69,SuccubusWoundCritA.ogg,,,,,,,,,,Sound\Creature\Succubus
1120,SuccubusDeath,0.69,SuccubusDeathA.ogg,,,,,,,,,,Sound\Creature\Succubus
1121,SuccubusStand2A,0.69,SuccubusStand2A.ogg,,,,,,,,,,Sound\Creature\Succubus
1122,SuccubusAggro,0.69,SuccubusAggroA.ogg,,,,,,,,,,Sound\Creature\Succubus
1123,KeeperOfTheGroveAttack,0.69,KeeperOfTheGroveAttackA.ogg,KeeperOfTheGroveAttackB.ogg,KeeperOfTheGroveAttackC.ogg,,,,,,,,Sound\Creature\KeeperOfTheGrove
1124,KeeperOfTheGroveWound,0.69,KeeperOfTheGroveWoundA.ogg,KeeperOfTheGroveWoundB.ogg,KeeperOfTheGroveWoundC.ogg,,,,,,,,Sound\Creature\KeeperOfTheGrove
1125,KeeperOfTheGroveWoundCrit,0.69,KeeperOfTheGroveWoundCritA.ogg,,,,,,,,,,Sound\Creature\KeeperOfTheGrove
1126,KeeperOfTheGroveDeath,0.69,KeeperOfTheGroveDeathA.ogg,,,,,,,,,,Sound\Creature\KeeperOfTheGrove
1127,KeeperOfTheGroveAggro,0.69,KeeperOfTheGroveAggroA.ogg,,,,,,,,,,Sound\Creature\KeeperOfTheGrove
1128,KeeperOfTheGroveStand2,0.69,KeeperOfTheGroveStand2A.ogg,,,,,,,,,,Sound\Creature\KeeperOfTheGrove
1129,DryadAttack,0.69,DryadAttackA.ogg,DryadAttackB.ogg,DryadAttackC.ogg,,,,,,,,Sound\Creature\Dryad
1130,DryadWound,0.69,DryadWoundA.ogg,DryadWoundC.ogg,DryadWoundB.ogg,,,,,,,,Sound\Creature\Dryad
1131,DryadWoundCrit,0.69,DryadWoundCrit.ogg,,,,,,,,,,Sound\Creature\Dryad
1132,DryadDeath,0.69,DryadDeathA.ogg,,,,,,,,,,sound\creature\dryad
1133,DryadDeath,0.69,DryadDeathA.ogg,,,,,,,,,,Sound\Creature\Dryad
1134,DryadAggro,0.69,DryadAggroA.ogg,,,,,,,,,,Sound\Creature\Dryad
1135,DryadStand2A,0.69,DryadStand2A.ogg,,,,,,,,,,Sound\Creature\Dryad
1136,Precast Frost High,0.80,PreCastFrostMagicHigh.ogg,,,,,,,,,,Sound\Spells
1137,FootstepHorseDirt,0.20,mFootStepsHorseDirt01.ogg,mFootStepsHorseDirt02.ogg,mFootStepsHorseDirt03.ogg,mFootStepsHorseDirt04.ogg,mFootStepsHorseDirt05.ogg,,,,,,sound\creature\horse
1138,FootstepHorseStone,0.20,mFootStepsHorseStone01.ogg,mFootStepsHorseStone02.ogg,mFootStepsHorseStone03.ogg,mFootStepsHorseStone05.ogg,mFootStepsHorseStone04.ogg,,,,,,sound\creature\horse
1139,FootstepHorseWood,0.20,mFootStepsHorseWood01.ogg,mFootStepsHorseWood02.ogg,mFootStepsHorseWood03.ogg,mFootStepsHorseWood04.ogg,mFootStepsHorseWood05.ogg,,,,,,Sound\Creature\Horse
1140,FootstepHorseGrass,0.20,mFootStepsHorseGrass01.ogg,mFootStepsHorseGrass02.ogg,mFootStepsHorseGrass03.ogg,mFootStepsHorseGrass04.ogg,mFootStepsHorseGrass05.ogg,,,,,,Sound\Creature\Horse
1141,Deathbind Sound,0.69,igPlayerBind.ogg,,,,,,,,,,Sound\interface
1142,HerbalismSearch,0.69,HerbalismSearchA.ogg,HerbalismSearchB.ogg,HerbalismSearchC.ogg,HerbalismSearchD.ogg,,,,,,,Sound\Spells\Tradeskills
1143,Mining Impact,0.69,MiningHitA.ogg,MiningHitB.ogg,MiningHitC.ogg,MiningHitD.ogg,MiningHitE.ogg,,,,,,Sound\Spells\Tradeskills
1144,BowPrecastOneshot,0.20,BowPullback.ogg,BowPullback02.ogg,BowPullback03.ogg,,,,,,,,Sound\Item\Weapons\Bow
1145,BowPrecastLoop,0.69,BowPreCastLoop.ogg,,,,,,,,,,Sound\Item\Weapons\Bow
1146,BowRelease,0.69,BowRelease.ogg,BowRelease02.ogg,BowRelease03.ogg,,,,,,,,Sound\Item\Weapons\Bow
1147,GunPrecastOneShot,0.40,GunLoad01.ogg,GunLoad02.ogg,GunLoad03.ogg,,,,,,,,Sound\Item\Weapons\Gun
1148,GunRelease,0.69,GunFire01.ogg,GunFire02.ogg,GunFire03.ogg,,,,,,,,Sound\Item\Weapons\Gun
1149,Dagger1H_ArmorChain,0.69,1hDaggerHitChainA.ogg,1hDaggerHitChainB.ogg,1hDaggerHitChainC.ogg,,,,,,,,Sound\Item\Weapons\Dagger
1150,Dagger1H_ArmorChainCritical,0.69,1hDaggerHitChainCriticalA.ogg,,,,,,,,,,Sound\Item\Weapons\Dagger
1151,Dagger1H_ArmorFlesh,0.30,1hDaggerHitFleshA.ogg,1hDaggerHitFleshB.ogg,1hDaggerHitFleshC.ogg,,,,,,,,sound\item\weapons\dagger
1152,Dagger1H_ArmorFleshCritical,0.30,1hDaggerHitFleshCriticalA.ogg,,,,,,,,,,sound\item\weapons\dagger
1153,Dagger1H_MetalShield,0.69,1hDaggerHitMetalShieldA.ogg,1hDaggerHitMetalShieldB.ogg,1hDaggerHitMetalShieldC.ogg,,,,,,,,Sound\Item\Weapons\Dagger
1154,Dagger1H_MetalShieldCritical,0.69,1hDaggerHitMetalShieldCriticalA.ogg,,,,,,,,,,Sound\Item\Weapons\Dagger
1155,Dagger1H_ArmorPlate,0.69,1hDaggerHitPlateA.ogg,1hDaggerHitPlateB.ogg,1hDaggerHitPlateC.ogg,,,,,,,,Sound\Item\Weapons\Dagger
1156,Dagger1H_ArmorPlateCritical,0.69,1hDaggerHitPlateCriticalA.ogg,,,,,,,,,,Sound\Item\Weapons\Dagger
1157,Dagger1H_ArmorWood,0.69,1hDaggerHitWoodA.ogg,1hDaggerHitWoodB.ogg,1hDaggerHitWoodC.ogg,,,,,,,,Sound\Item\Weapons\Dagger
1158,Dagger1H_ArmorWoodCritical,0.69,1hDaggerHitWoodCriticalA.ogg,,,,,,,,,,Sound\Item\Weapons\Dagger
1159,Dagger1H_WoodShield,0.69,1hDaggerHitWoodShieldA.ogg,1hDaggerHitWoodShieldB.ogg,1hDaggerHitWoodShieldC.ogg,,,,,,,,Sound\Item\Weapons\Dagger
1160,Dagger1H_WoodShieldCritical,0.69,1hDaggerHitWoodShieldCriticalA.ogg,,,,,,,,,,Sound\Item\Weapons\Dagger
1161,Item - Crinkling Paper,0.69,Tailoring.ogg,,,,,,,,,,Sound\Spells\Tradeskills
1164,Item - Lockpick,0.69,UseLockPick01.ogg,UseLockPick02.ogg,UseLockPick03.ogg,,,,,,,,sound\item\usesounds
1165,Item - Mining,0.69,MiningHitA.ogg,MiningHitB.ogg,MiningHitC.ogg,MiningHitD.ogg,MiningHitE.ogg,,,,,,Sound\Spells\Tradeskills
1166,TradeSkill - Smelt,0.69,CookingPrepareB.ogg,,,,,,,,,,Sound\Spells\Tradeskills
1167,BansheeAttack,0.69,BansheeAttackA.ogg,BansheeAttackB.ogg,BansheeAttackC.ogg,,,,,,,,Sound\Creature\Banshee
1168,BansheeAggro,0.69,BansheeAggroA.ogg,,,,,,,,,,Sound\Creature\Banshee
1169,BansheeWound,0.69,BansheeWoundA.ogg,BansheeWoundB.ogg,BansheeWoundC.ogg,,,,,,,,Sound\Creature\Banshee
1170,BansheeWoundCrit,0.69,BansheeWoundCrit.ogg,,,,,,,,,,Sound\Creature\Banshee
1171,BansheeDeath,0.69,BansheeDeathA.ogg,,,,,,,,,,Sound\Creature\Banshee
1172,BansheePreAggro,0.69,BansheePreAggroA.ogg,,,,,,,,,,Sound\Creature\Banshee
1173,BansheeAggro,0.69,BansheeAggroA.ogg,,,,,,,,,,Sound\Creature\Banshee
1174,SpiderAllSurface,0.57,FootStepsSpiderA.ogg,FootStepsSpiderB.ogg,FootStepsSpiderC.ogg,FootStepsSpiderD.ogg,FootStepsSpiderE.ogg,,,,,,Sound\Creature\Tarantula\SpiderFootsteps
1176,QuillBoarAttack,0.69,QuillBoarAttackA.ogg,QuillBoarAttackB.ogg,QuillBoarAttackC.ogg,QuillBoarAttackD.ogg,,,,,,,Sound\Creature\QuillBoar
1177,QuillBoarWound,0.69,QuillBoarWoundA.ogg,QuillBoarWoundB.ogg,QuillBoarWoundC.ogg,,,,,,,,Sound\Creature\QuillBoar
1178,QuillBoarWoundCrit1,0.69,QuillBoarWoundCrit.ogg,,,,,,,,,,Sound\Creature\QuillBoar
1179,QuillBoarDeath,0.69,QuillBoarDeathA.ogg,,,,,,,,,,Sound\Creature\QuillBoar
1180,QuillBoarPreAggro,0.69,QuillBoarPreAggro.ogg,,,,,,,,,,Sound\Creature\QuillBoar
1181,QuillBoarAggro,0.69,QuillBoarAggro.ogg,,,,,,,,,,Sound\Creature\QuillBoar
1182,CrabFootSteps,0.10,CrabFootSteps1.ogg,CrabFootSteps2.ogg,CrabFootSteps3.ogg,CrabFootSteps4.ogg,,,,,,,sound\creature\crab
1183,PickUpBag,0.50,PickUpBag.ogg,,,,,,,,,,Sound\interface\PickUp
1184,PickupBook,0.50,PickUpBook.ogg,,,,,,,,,,Sound\interface\PickUp
1185,PickUpCloth_Leather,0.50,PickUpCloth_Leather01.ogg,,,,,,,,,,Sound\interface\PickUp
1186,PickUpFoodGeneric,0.40,PickUpFoodGeneric.ogg,,,,,,,,,,Sound\interface\PickUp
1187,PickUpHerb,1.00,PickUpHerb.ogg,,,,,,,,,,Sound\interface\PickUp
1188,PickUpLargeChain,0.70,PickUpLargeChain.ogg,,,,,,,,,,Sound\interface\PickUp
1189,PickUpMeat,0.40,PickUpMeat.ogg,,,,,,,,,,Sound\interface\PickUp
1190,PickUpMetalLarge,0.60,PickUpMetalLArge.ogg,,,,,,,,,,Sound\interface\PickUp
1191,PickUpMetalSmall,0.70,PickUpMetalSmall.ogg,,,,,,,,,,Sound\interface\PickUp
1192,PickUpParchment_Paper,0.60,PickUpParchment_Paper.ogg,,,,,,,,,,Sound\interface\PickUp
1193,PickUpRing,0.70,PickUpRing.ogg,,,,,,,,,,Sound\interface\PickUp
1194,PickUpRocks_Ore,0.50,PickUpRocks_Ore01.ogg,,,,,,,,,,Sound\interface\PickUp
1195,PickUpSmallChain,0.70,PickUpSmallChain.ogg,,,,,,,,,,Sound\interface\PickUp
1196,PickUpWand,0.50,PickUpWand.ogg,,,,,,,,,,Sound\interface\PickUp
1197,PickUpWater_Liquid,0.50,PickUpWater_Liquid01.ogg,,,,,,,,,,Sound\interface\PickUp
1198,PickUpWoodSmall,0.70,PickUpWoodSmall.ogg,,,,,,,,,,Sound\interface\PickUp
1199,PickUpWoodLarge,0.50,PickUpWoodLarge.ogg,,,,,,,,,,Sound\interface\PickUp
1200,PutDownBag,0.50,PutDownBag.ogg,,,,,,,,,,Sound\interface\PickUp
1201,PutDownBook,0.50,PutDownBook.ogg,,,,,,,,,,Sound\interface\PickUp
1202,PutDownClothLeather,0.50,PutDownCloth_Leather01.ogg,,,,,,,,,,Sound\interface\PickUp
1203,PutDownFoodGeneric,0.50,PutDownFoodGeneric.ogg,,,,,,,,,,Sound\interface\PickUp
1204,PutDownGems,0.50,PutDownGems.ogg,,,,,,,,,,Sound\interface\PickUp
1205,PutDownHerb,0.90,PutDownHerb.ogg,,,,,,,,,,Sound\interface\PickUp
1206,PutDownLargeChain,0.60,PutDownLArgeChain.ogg,,,,,,,,,,Sound\interface\PickUp
1207,PutDownLargeMetal,0.70,PutDownLArgeMEtal.ogg,,,,,,,,,,Sound\interface\PickUp
1208,PutDownMeat,0.35,PutDownMeat.ogg,,,,,,,,,,Sound\interface\PickUp
1209,PutDownParchment_Paper,0.50,PutDownParchment_Paper.ogg,,,,,,,,,,Sound\interface\PickUp
1210,PutDownRing,0.70,PutDownRing.ogg,,,,,,,,,,Sound\interface\PickUp
1211,PutDownRock_Ore,0.50,PutDownRocks_Ore01.ogg,,,,,,,,,,Sound\interface\PickUp
1212,PutDownSmallChain,0.60,PutDownSmallChain.ogg,,,,,,,,,,Sound\interface\PickUp
1213,PutDownSmallMetal,0.60,PutDownSmallMEtal.ogg,,,,,,,,,,Sound\interface\PickUp
1214,PutDownWand,0.50,PutDownWand.ogg,,,,,,,,,,Sound\interface\PickUp
1215,PutDownWater_Liquid,0.50,PutDownWater_Liquid01.ogg,,,,,,,,,,Sound\interface\PickUp
1216,PutDownWoodLarge,0.50,PutDownWoodLarge.ogg,,,,,,,,,,Sound\interface\PickUp
1217,PutDownWoodSmall,0.60,PutDownWoodSmall.ogg,,,,,,,,,,Sound\interface\PickUp
1221,PickupGems,0.50,PickUpGems.ogg,,,,,,,,,,Sound\interface\PickUp
1225,CrabAttack,0.60,CrabAttackA.ogg,CrabAttackB.ogg,CrabAttackC.ogg,,,,,,,,Sound\Creature\Crab
1226,CrabWound,0.60,CrabWoundA.ogg,CrabWoundB.ogg,CrabWoundC.ogg,,,,,,,,Sound\Creature\Crab
1227,CrabWoundCrit,0.60,CrabWoundCrit.ogg,,,,,,,,,,Sound\Creature\Crab
1228,CrabDeath,0.69,CrabDeathA.ogg,,,,,,,,,,Sound\Creature\Crab
1229,CrabPreAggro,0.60,CrabPreAggro.ogg,,,,,,,,,,Sound\Creature\Crab
1230,CrabAggro,0.60,CrabAggro.ogg,,,,,,,,,,Sound\Creature\Crab
1231,ThreshadonAttack,0.60,ThreshadonAttackA.ogg,ThreshadonAttackB.ogg,ThreshadonAttackC.ogg,,,,,,,,Sound\Creature\Threshadon
1232,ThreshadonWound,0.60,ThreshadonWoundA.ogg,ThreshadonWoundB.ogg,ThreshadonWoundC.ogg,,,,,,,,Sound\Creature\Threshadon
1233,ThreshadonWoundCrit,0.60,ThreshadonWoundCritA.ogg,,,,,,,,,,Sound\Creature\Threshadon
1234,ThreshadonDeath,0.60,ThreshadonDeathA.ogg,,,,,,,,,,Sound\Creature\Threshadon
1235,ThreshadonPreAggro,0.60,ThreshadonPreAggroA.ogg,,,,,,,,,,Sound\Creature\Threshadon
1236,ThreshadonAggro,0.60,ThreshadonAggroA.ogg,,,,,,,,,,Sound\Creature\Threshadon
1237,TitanPreAggro,0.90,TitanMalePreAggroA.ogg,,,,,,,,,,Sound\Creature\TitanMale
1238,TitanMaleAggro,0.90,TitanMaleAggroA.ogg,,,,,,,,,,Sound\Creature\TitanMale
1239,WindegoAttack,0.69,WendigoAttackA.ogg,WendigoAttackB.ogg,WendigoAttackC.ogg,,,,,,,,Sound\Creature\Wendigo
1240,WindegoWound,0.69,WendigoWoundA.ogg,WendigoWoundB.ogg,WendigoWoundC.ogg,,,,,,,,Sound\Creature\Wendigo
1241,WindegoCrit,0.69,WendigoWoundCritA.ogg,,,,,,,,,,Sound\Creature\Wendigo
1242,WindegoDeath,0.80,WendigoDeathA.ogg,,,,,,,,,,Sound\Creature\Wendigo
1243,WindegoAggro,0.69,WendigoAggroA.ogg,,,,,,,,,,Sound\Creature\Wendigo
1244,WindegoPreAggro,0.69,WendigoPreAggroA.ogg,,,,,,,,,,Sound\Creature\Wendigo
1245,FelHoundAttack,0.69,FelHoundAttackA.ogg,FelHoundAttackB.ogg,FelHoundAttackC.ogg,,,,,,,,Sound\Creature\FelHound
1246,FelHoundWound,0.69,FelHoundWoundA.ogg,FelHoundWoundB.ogg,FelHoundWoundC.ogg,,,,,,,,Sound\Creature\FelHound
1247,FelHoundWoundCrit,0.69,FelHoundWoundCritA.ogg,,,,,,,,,,Sound\Creature\FelHound
1248,FelHoundPreAggro,0.69,FelHoundPreAggroA.ogg,,,,,,,,,,Sound\Creature\FelHound
1249,FelHoundAggro,0.69,FelHoundAggroA.ogg,,,,,,,,,,Sound\Creature\FelHound
1250,FelHoundDeath,0.69,FelHoundDeathA.ogg,,,,,,,,,,Sound\Creature\FelHound
1257,FootstepHorseSnow,0.20,mFootstepsHorseSnow01.ogg,mFootstepsHorseSnow02.ogg,mFootstepsHorseSnow04.ogg,mFootstepsHorseSnow03.ogg,mFootstepsHorseSnow05.ogg,,,,,,Sound\Creature\Horse
1258,HumanAttackA,0.69,HumanMaleAttackA.ogg,HumanMaleAttackB.ogg,HumanMaleAttackC.ogg,HumanMaleAttackD.ogg,,,,,,,Sound\Character\Human\Male
1259,HumanWound,0.69,HumanMaleWoundA.ogg,HumanMaleWoundB.ogg,HumanMaleWoundC.ogg,HumanMaleWoundD.ogg,,,,,,,Sound\Character\Human\Male
1260,HumanWoundCrit,0.69,HumanMaleWoundCritA.ogg,HumanMaleWoundCritB.ogg,,,,,,,,,Sound\Character\Human\Male
1261,HumanDeath,0.69,HumanMaleDeathA.ogg,,,,,,,,,,Sound\Character\Human\Male
1262,HumanPreAggro,0.69,HumanMalePreAggroA.ogg,,,,,,,,,,Sound\Character\Human\Male
1263,HumanMaleAggroA,0.69,HumanMaleAggroA.ogg,,,,,,,,,,sound\character\human\male
1264,LOOTWINDOWOPENEMPTY,0.70,igLootCreatureEmpty.ogg,,,,,,,,,,Sound\interface
1265,HarvestGolem,0.40,HarvestGolemFootstepA.ogg,HarvestGolemFootstepB.ogg,HarvestGolemFootstepC.ogg,HarvestGolemFootstepD.ogg,HarvestGolemFootstepE.ogg,,,,,,Sound\Creature\HarvestGolem
1266,DeathThudWaterSmall,0.30,mDeathImpactSmallWaterA.ogg,,,,,,,,,,Sound\Effects\DeathImpacts\InWater
1267,DeathThudWaterMedium,0.30,mDeathImpactMediumWaterA.ogg,,,,,,,,,,Sound\Effects\DeathImpacts\InWater
1268,DeathThudWaterGiant,0.60,mDeathImpactGiantWaterA.ogg,,,,,,,,,,Sound\Effects\DeathImpacts\InWater
1269,DeathThudWaterColossal,0.60,mDeathImpactColossalWaterA.ogg,,,,,,,,,,Sound\Effects\DeathImpacts\InWater
1270,HolyImpactDDLow,0.80,HolyImpactDDLow.ogg,,,,,,,,,,Sound\Spells\DirectDamage
1272,HolyImpactDDHigh,0.69,HolyImpactDDHigh.ogg,,,,,,,,,,Sound\Spells\DirectDamage
1273,HolyImpactDDUber,0.69,HolyImpactDDUber.ogg,,,,,,,,,,Sound\Spells\DirectDamage
1274,GenericWingGlide,0.60,WingFlutter1.ogg,WingFlutter2.ogg,WingFlutter3.ogg,,,,,,,,Sound\Creature\WingFlaps
1277,FX_Chest_OpenWooden,0.50,ChestOpen.ogg,,,,,,,,,,sound\doodad
1278,FX_Chest_CloseWooden,0.50,ChestOpen.ogg,,,,,,,,,,sound\doodad
1279,ChestBounce,1.00,UiLootPickUpItem.ogg,,,,,,,,,,Sound\interface
1283,FireElementalAttack,0.69,FireElementalAttackA.ogg,FireElementalAttackB.ogg,FireElementalAttackC.ogg,,,,,,,,Sound\Creature\ElementalFire
1284,FireElementalWound,0.69,FireElementalWoundA.ogg,FireElementalWoundB.ogg,FireElementalWoundC.ogg,,,,,,,,Sound\Creature\ElementalFire
1285,FireElementalWoundCrit,0.69,FireElementalWoundCrit.ogg,,,,,,,,,,Sound\Creature\ElementalFire
1286,FireElementalDeath,0.69,FireElementalDeathA.ogg,,,,,,,,,,Sound\Creature\ElementalFire
1287,FireElementalPreAggro,0.69,FireElementalAggro.ogg,,,,,,,,,,Sound\Creature\ElementalFire
1288,FireElementalAggro,0.69,FireElementalAggro.ogg,,,,,,,,,,Sound\Creature\ElementalFire
1289,HumanMalePeasantAttack,0.69,HumanPesantMaleAttackA.ogg,HumanPesantMaleAttackB.ogg,HumanPesantMaleAttackC.ogg,,,,,,,,Sound\Character\Human\MaleNPC\HumanPesantMale
1290,HumanMalePeasantWound,0.69,HumanPesantMaleWoundA.ogg,HumanPesantMaleWoundB.ogg,HumanPesantMaleWoundC.ogg,,,,,,,,Sound\Character\Human\MaleNPC\HumanPesantMale
1291,HumanMalePeasantWoundCrit,0.69,HumanPesantMaleWoundCrit.ogg,,,,,,,,,,Sound\Character\Human\MaleNPC\HumanPesantMale
1292,HumanMalePeasantDeath,0.69,HumanPesantMaleDeathA.ogg,,,,,,,,,,Sound\Character\Human\MaleNPC\HumanPesantMale
1293,HumanMalePeasantPreAggro,0.69,HumanPesantMalePreAggro.ogg,,,,,,,,,,Sound\Character\Human\MaleNPC\HumanPesantMale
